VAR_IDX,VAR_POS,TABLE_NAME,FIELD_NAME,VALUESET_ITEM,VALUESET_ITEM_DESCRIPTOR
px5287,5,PROCEDURE,PX,'ICD10:0HRU078',"0HRU078 - Replacement of Left Breast using Superficial Inferior Epigastric Artery Flap, Open Approach "
px5288,5,PROCEDURE,PX,'ICD10:0HRU0JZ',"0HRU0JZ - Replacement of Left Breast with Synthetic Substitute, Open Approach "
px5289,5,PROCEDURE,PX,'ICD10:0HRUX7Z',"0HRUX7Z - Replacement of Left Breast with Autologous Tissue Substitute, External Approach "
px5290,5,PROCEDURE,PX,'ICD10:0HRUXKZ',"0HRUXKZ - Replacement of Left Breast with Nonautologous Tissue Substitute, External Approach "
px5291,5,PROCEDURE,PX,'ICD10:0HRV077',"0HRV077 - Replacement of Bilateral Breast using Deep Inferior Epigastric Artery Perforator Flap, Open Approach "
px5292,5,PROCEDURE,PX,'ICD10:0HRV37Z',"0HRV37Z - Replacement of Bilateral Breast with Autologous Tissue Substitute, Percutaneous Approach "
px5293,5,PROCEDURE,PX,'ICD10:0HSWXZZ',"0HSWXZZ - Reposition Right Nipple, External Approach "
px5294,5,PROCEDURE,PX,'ICD10:0HSXXZZ',"0HSXXZZ - Reposition Left Nipple, External Approach "
px5295,5,PROCEDURE,PX,'ICD10:0HTRXZZ',"0HTRXZZ - Resection of Toe Nail, External Approach "
px5296,5,PROCEDURE,PX,'ICD10:0HTT0ZZ',"0HTT0ZZ - Resection of Right Breast, Open Approach "
px5297,5,PROCEDURE,PX,'ICD10:0HTU0ZZ',"0HTU0ZZ - Resection of Left Breast, Open Approach "
px5298,5,PROCEDURE,PX,'ICD10:0HTV0ZZ',"0HTV0ZZ - Resection of Bilateral Breast, Open Approach "
px5299,5,PROCEDURE,PX,'ICD10:0HUT37Z',"0HUT37Z - Supplement Right Breast with Autologous Tissue Substitute, Percutaneous Approach "
px5300,5,PROCEDURE,PX,'ICD10:0HWPX7Z',"0HWPX7Z - Revision of Autologous Tissue Substitute in Skin, External Approach "
px5301,5,PROCEDURE,PX,'ICD10:0HWT0JZ',"0HWT0JZ - Revision of Synthetic Substitute in Right Breast, Open Approach "
px5302,5,PROCEDURE,PX,'ICD10:0HX0XZZ',"0HX0XZZ - Transfer Scalp Skin, External Approach "
px5303,5,PROCEDURE,PX,'ICD10:0HX1XZZ',"0HX1XZZ - Transfer Face Skin, External Approach "
px5304,5,PROCEDURE,PX,'ICD10:0HX3XZZ',"0HX3XZZ - Transfer Left Ear Skin, External Approach "
px5305,5,PROCEDURE,PX,'ICD10:0HX4XZZ',"0HX4XZZ - Transfer Neck Skin, External Approach "
px5306,5,PROCEDURE,PX,'ICD10:0HX5XZZ',"0HX5XZZ - Transfer Chest Skin, External Approach "
px5307,5,PROCEDURE,PX,'ICD10:0HX6XZZ',"0HX6XZZ - Transfer Back Skin, External Approach "
px5308,5,PROCEDURE,PX,'ICD10:0HX7XZZ',"0HX7XZZ - Transfer Abdomen Skin, External Approach "
px5309,5,PROCEDURE,PX,'ICD10:0HX9XZZ',"0HX9XZZ - Transfer Perineum Skin, External Approach "
px5310,5,PROCEDURE,PX,'ICD10:0HXAXZZ',"0HXAXZZ - Transfer Genitalia Skin, External Approach "
px5311,5,PROCEDURE,PX,'ICD10:0HXCXZZ',"0HXCXZZ - Transfer Left Upper Arm Skin, External Approach "
px5312,5,PROCEDURE,PX,'ICD10:0HXDXZZ',"0HXDXZZ - Transfer Right Lower Arm Skin, External Approach "
px5313,5,PROCEDURE,PX,'ICD10:0HXEXZZ',"0HXEXZZ - Transfer Left Lower Arm Skin, External Approach "
px5314,5,PROCEDURE,PX,'ICD10:0HXFXZZ',"0HXFXZZ - Transfer Right Hand Skin, External Approach "
px5315,5,PROCEDURE,PX,'ICD10:0HXGXZZ',"0HXGXZZ - Transfer Left Hand Skin, External Approach "
px5316,5,PROCEDURE,PX,'ICD10:0HXHXZZ',"0HXHXZZ - Transfer Right Upper Leg Skin, External Approach "
px5317,5,PROCEDURE,PX,'ICD10:0HXJXZZ',"0HXJXZZ - Transfer Left Upper Leg Skin, External Approach "
px5318,5,PROCEDURE,PX,'ICD10:0HXKXZZ',"0HXKXZZ - Transfer Right Lower Leg Skin, External Approach "
px5319,5,PROCEDURE,PX,'ICD10:0HXLXZZ',"0HXLXZZ - Transfer Left Lower Leg Skin, External Approach "
px5320,5,PROCEDURE,PX,'ICD10:0HXMXZZ',"0HXMXZZ - Transfer Right Foot Skin, External Approach "
px5321,5,PROCEDURE,PX,'ICD10:0J073ZZ',"0J073ZZ - Alteration of Back Subcutaneous Tissue and Fascia, Percutaneous Approach "
px5322,5,PROCEDURE,PX,'ICD10:0J080ZZ',"0J080ZZ - Alteration of Abdomen Subcutaneous Tissue and Fascia, Open Approach "
px5323,5,PROCEDURE,PX,'ICD10:0J083ZZ',"0J083ZZ - Alteration of Abdomen Subcutaneous Tissue and Fascia, Percutaneous Approach "
px5324,5,PROCEDURE,PX,'ICD10:0J090ZZ',"0J090ZZ - Alteration of Buttock Subcutaneous Tissue and Fascia, Open Approach "
px5325,5,PROCEDURE,PX,'ICD10:0J093ZZ',"0J093ZZ - Alteration of Buttock Subcutaneous Tissue and Fascia, Percutaneous Approach "
px5326,5,PROCEDURE,PX,'ICD10:0J0L3ZZ',"0J0L3ZZ - Alteration of Right Upper Leg Subcutaneous Tissue and Fascia, Percutaneous Approach "
px5327,5,PROCEDURE,PX,'ICD10:0J0M3ZZ',"0J0M3ZZ - Alteration of Left Upper Leg Subcutaneous Tissue and Fascia, Percutaneous Approach "
px5328,5,PROCEDURE,PX,'ICD10:0J2TXYZ',"0J2TXYZ - Change Other Device in Trunk Subcutaneous Tissue and Fascia, External Approach "
px5329,5,PROCEDURE,PX,'ICD10:0J880ZZ',"0J880ZZ - Division of Abdomen Subcutaneous Tissue and Fascia, Open Approach "
px5330,5,PROCEDURE,PX,'ICD10:0J8F0ZZ',"0J8F0ZZ - Division of Left Upper Arm Subcutaneous Tissue and Fascia, Open Approach "
px5331,5,PROCEDURE,PX,'ICD10:0J8G0ZZ',"0J8G0ZZ - Division of Right Lower Arm Subcutaneous Tissue and Fascia, Open Approach "
px5332,5,PROCEDURE,PX,'ICD10:0J8H0ZZ',"0J8H0ZZ - Division of Left Lower Arm Subcutaneous Tissue and Fascia, Open Approach "
px5333,5,PROCEDURE,PX,'ICD10:0J8J0ZZ',"0J8J0ZZ - Division of Right Hand Subcutaneous Tissue and Fascia, Open Approach "
px5334,5,PROCEDURE,PX,'ICD10:0J8K0ZZ',"0J8K0ZZ - Division of Left Hand Subcutaneous Tissue and Fascia, Open Approach "
px5335,5,PROCEDURE,PX,'ICD10:0J8N0ZZ',"0J8N0ZZ - Division of Right Lower Leg Subcutaneous Tissue and Fascia, Open Approach "
px5336,5,PROCEDURE,PX,'ICD10:0J8P0ZZ',"0J8P0ZZ - Division of Left Lower Leg Subcutaneous Tissue and Fascia, Open Approach "
px5337,5,PROCEDURE,PX,'ICD10:0J8Q0ZZ',"0J8Q0ZZ - Division of Right Foot Subcutaneous Tissue and Fascia, Open Approach "
px5338,5,PROCEDURE,PX,'ICD10:0J8W0ZZ',"0J8W0ZZ - Division of Lower Extremity Subcutaneous Tissue and Fascia, Open Approach "
px5339,5,PROCEDURE,PX,'ICD10:0J903ZZ',"0J903ZZ - Drainage of Scalp Subcutaneous Tissue and Fascia, Percutaneous Approach "
px5340,5,PROCEDURE,PX,'ICD10:0J910ZZ',"0J910ZZ - Drainage of Face Subcutaneous Tissue and Fascia, Open Approach "
px5341,5,PROCEDURE,PX,'ICD10:0J913ZZ',"0J913ZZ - Drainage of Face Subcutaneous Tissue and Fascia, Percutaneous Approach "
px5342,5,PROCEDURE,PX,'ICD10:0J9400Z',"0J9400Z - Drainage of Anterior Neck Subcutaneous Tissue and Fascia with Drainage Device, Open Approach "
px5343,5,PROCEDURE,PX,'ICD10:0J940ZX',"0J940ZX - Drainage of Anterior Neck Subcutaneous Tissue and Fascia, Open Approach, Diagnostic "
px5344,5,PROCEDURE,PX,'ICD10:0J940ZZ',"0J940ZZ - Drainage of Anterior Neck Subcutaneous Tissue and Fascia, Open Approach "
px5345,5,PROCEDURE,PX,'ICD10:0J943ZX',"0J943ZX - Drainage of Anterior Neck Subcutaneous Tissue and Fascia, Percutaneous Approach, Diagnostic "
px5346,5,PROCEDURE,PX,'ICD10:0J950ZX',"0J950ZX - Drainage of Posterior Neck Subcutaneous Tissue and Fascia, Open Approach, Diagnostic "
px5347,5,PROCEDURE,PX,'ICD10:0J950ZZ',"0J950ZZ - Drainage of Posterior Neck Subcutaneous Tissue and Fascia, Open Approach "
px5348,5,PROCEDURE,PX,'ICD10:0J953ZX',"0J953ZX - Drainage of Posterior Neck Subcutaneous Tissue and Fascia, Percutaneous Approach, Diagnostic "
px5349,5,PROCEDURE,PX,'ICD10:0J960ZZ',"0J960ZZ - Drainage of Chest Subcutaneous Tissue and Fascia, Open Approach "
px5350,5,PROCEDURE,PX,'ICD10:0J963ZZ',"0J963ZZ - Drainage of Chest Subcutaneous Tissue and Fascia, Percutaneous Approach "
px5351,5,PROCEDURE,PX,'ICD10:0J9700Z',"0J9700Z - Drainage of Back Subcutaneous Tissue and Fascia with Drainage Device, Open Approach "
px5352,5,PROCEDURE,PX,'ICD10:0J970ZZ',"0J970ZZ - Drainage of Back Subcutaneous Tissue and Fascia, Open Approach "
px5353,5,PROCEDURE,PX,'ICD10:0J9730Z',"0J9730Z - Drainage of Back Subcutaneous Tissue and Fascia with Drainage Device, Percutaneous Approach "
px5354,5,PROCEDURE,PX,'ICD10:0J973ZX',"0J973ZX - Drainage of Back Subcutaneous Tissue and Fascia, Percutaneous Approach, Diagnostic "
px5355,5,PROCEDURE,PX,'ICD10:0J973ZZ',"0J973ZZ - Drainage of Back Subcutaneous Tissue and Fascia, Percutaneous Approach "
px5356,5,PROCEDURE,PX,'ICD10:0J9800Z',"0J9800Z - Drainage of Abdomen Subcutaneous Tissue and Fascia with Drainage Device, Open Approach "
px5357,5,PROCEDURE,PX,'ICD10:0J980ZZ',"0J980ZZ - Drainage of Abdomen Subcutaneous Tissue and Fascia, Open Approach "
px5358,5,PROCEDURE,PX,'ICD10:0J9830Z',"0J9830Z - Drainage of Abdomen Subcutaneous Tissue and Fascia with Drainage Device, Percutaneous Approach "
px5359,5,PROCEDURE,PX,'ICD10:0J983ZX',"0J983ZX - Drainage of Abdomen Subcutaneous Tissue and Fascia, Percutaneous Approach, Diagnostic "
px5360,5,PROCEDURE,PX,'ICD10:0J983ZZ',"0J983ZZ - Drainage of Abdomen Subcutaneous Tissue and Fascia, Percutaneous Approach "
px5361,5,PROCEDURE,PX,'ICD10:0J9900Z',"0J9900Z - Drainage of Buttock Subcutaneous Tissue and Fascia with Drainage Device, Open Approach "
px5362,5,PROCEDURE,PX,'ICD10:0J990ZX',"0J990ZX - Drainage of Buttock Subcutaneous Tissue and Fascia, Open Approach, Diagnostic "
px5363,5,PROCEDURE,PX,'ICD10:0J990ZZ',"0J990ZZ - Drainage of Buttock Subcutaneous Tissue and Fascia, Open Approach "
px5364,5,PROCEDURE,PX,'ICD10:0J9930Z',"0J9930Z - Drainage of Buttock Subcutaneous Tissue and Fascia with Drainage Device, Percutaneous Approach "
px5365,5,PROCEDURE,PX,'ICD10:0J993ZZ',"0J993ZZ - Drainage of Buttock Subcutaneous Tissue and Fascia, Percutaneous Approach "
px5366,5,PROCEDURE,PX,'ICD10:0J9B0ZX',"0J9B0ZX - Drainage of Perineum Subcutaneous Tissue and Fascia, Open Approach, Diagnostic "
px5367,5,PROCEDURE,PX,'ICD10:0J9B0ZZ',"0J9B0ZZ - Drainage of Perineum Subcutaneous Tissue and Fascia, Open Approach "
px5368,5,PROCEDURE,PX,'ICD10:0J9B30Z',"0J9B30Z - Drainage of Perineum Subcutaneous Tissue and Fascia with Drainage Device, Percutaneous Approach "
px5369,5,PROCEDURE,PX,'ICD10:0J9C00Z',"0J9C00Z - Drainage of Pelvic Region Subcutaneous Tissue and Fascia with Drainage Device, Open Approach "
px5370,5,PROCEDURE,PX,'ICD10:0J9C0ZX',"0J9C0ZX - Drainage of Pelvic Region Subcutaneous Tissue and Fascia, Open Approach, Diagnostic "
px5371,5,PROCEDURE,PX,'ICD10:0J9C0ZZ',"0J9C0ZZ - Drainage of Pelvic Region Subcutaneous Tissue and Fascia, Open Approach "
px5372,5,PROCEDURE,PX,'ICD10:0J9C30Z',"0J9C30Z - Drainage of Pelvic Region Subcutaneous Tissue and Fascia with Drainage Device, Percutaneous Approach "
px5373,5,PROCEDURE,PX,'ICD10:0J9C3ZX',"0J9C3ZX - Drainage of Pelvic Region Subcutaneous Tissue and Fascia, Percutaneous Approach, Diagnostic "
px5374,5,PROCEDURE,PX,'ICD10:0J9C3ZZ',"0J9C3ZZ - Drainage of Pelvic Region Subcutaneous Tissue and Fascia, Percutaneous Approach "
px5375,5,PROCEDURE,PX,'ICD10:0J9D00Z',"0J9D00Z - Drainage of Right Upper Arm Subcutaneous Tissue and Fascia with Drainage Device, Open Approach "
px5376,5,PROCEDURE,PX,'ICD10:0J9D0ZX',"0J9D0ZX - Drainage of Right Upper Arm Subcutaneous Tissue and Fascia, Open Approach, Diagnostic "
px5377,5,PROCEDURE,PX,'ICD10:0J9D0ZZ',"0J9D0ZZ - Drainage of Right Upper Arm Subcutaneous Tissue and Fascia, Open Approach "
px5378,5,PROCEDURE,PX,'ICD10:0J9F0ZX',"0J9F0ZX - Drainage of Left Upper Arm Subcutaneous Tissue and Fascia, Open Approach, Diagnostic "
px5379,5,PROCEDURE,PX,'ICD10:0J9F0ZZ',"0J9F0ZZ - Drainage of Left Upper Arm Subcutaneous Tissue and Fascia, Open Approach "
px5380,5,PROCEDURE,PX,'ICD10:0J9G0ZZ',"0J9G0ZZ - Drainage of Right Lower Arm Subcutaneous Tissue and Fascia, Open Approach "
px5381,5,PROCEDURE,PX,'ICD10:0J9H0ZZ',"0J9H0ZZ - Drainage of Left Lower Arm Subcutaneous Tissue and Fascia, Open Approach "
px5382,5,PROCEDURE,PX,'ICD10:0J9J0ZZ',"0J9J0ZZ - Drainage of Right Hand Subcutaneous Tissue and Fascia, Open Approach "
px5383,5,PROCEDURE,PX,'ICD10:0J9K0ZX',"0J9K0ZX - Drainage of Left Hand Subcutaneous Tissue and Fascia, Open Approach, Diagnostic "
px5384,5,PROCEDURE,PX,'ICD10:0J9K0ZZ',"0J9K0ZZ - Drainage of Left Hand Subcutaneous Tissue and Fascia, Open Approach "
px5385,5,PROCEDURE,PX,'ICD10:0J9L00Z',"0J9L00Z - Drainage of Right Upper Leg Subcutaneous Tissue and Fascia with Drainage Device, Open Approach "
px5386,5,PROCEDURE,PX,'ICD10:0J9L30Z',"0J9L30Z - Drainage of Right Upper Leg Subcutaneous Tissue and Fascia with Drainage Device, Percutaneous Approach "
px5387,5,PROCEDURE,PX,'ICD10:0J9L3ZX',"0J9L3ZX - Drainage of Right Upper Leg Subcutaneous Tissue and Fascia, Percutaneous Approach, Diagnostic "
px5388,5,PROCEDURE,PX,'ICD10:0J9L3ZZ',"0J9L3ZZ - Drainage of Right Upper Leg Subcutaneous Tissue and Fascia, Percutaneous Approach "
px5389,5,PROCEDURE,PX,'ICD10:0J9M0ZX',"0J9M0ZX - Drainage of Left Upper Leg Subcutaneous Tissue and Fascia, Open Approach, Diagnostic "
px5390,5,PROCEDURE,PX,'ICD10:0J9M0ZZ',"0J9M0ZZ - Drainage of Left Upper Leg Subcutaneous Tissue and Fascia, Open Approach "
px5391,5,PROCEDURE,PX,'ICD10:0J9M30Z',"0J9M30Z - Drainage of Left Upper Leg Subcutaneous Tissue and Fascia with Drainage Device, Percutaneous Approach "
px5392,5,PROCEDURE,PX,'ICD10:0J9M3ZX',"0J9M3ZX - Drainage of Left Upper Leg Subcutaneous Tissue and Fascia, Percutaneous Approach, Diagnostic "
px5393,5,PROCEDURE,PX,'ICD10:0J9M3ZZ',"0J9M3ZZ - Drainage of Left Upper Leg Subcutaneous Tissue and Fascia, Percutaneous Approach "
px5394,5,PROCEDURE,PX,'ICD10:0J9N0ZZ',"0J9N0ZZ - Drainage of Right Lower Leg Subcutaneous Tissue and Fascia, Open Approach "
px5395,5,PROCEDURE,PX,'ICD10:0J9N3ZZ',"0J9N3ZZ - Drainage of Right Lower Leg Subcutaneous Tissue and Fascia, Percutaneous Approach "
px5396,5,PROCEDURE,PX,'ICD10:0J9P00Z',"0J9P00Z - Drainage of Left Lower Leg Subcutaneous Tissue and Fascia with Drainage Device, Open Approach "
px5397,5,PROCEDURE,PX,'ICD10:0J9P0ZZ',"0J9P0ZZ - Drainage of Left Lower Leg Subcutaneous Tissue and Fascia, Open Approach "
px5398,5,PROCEDURE,PX,'ICD10:0J9Q0ZX',"0J9Q0ZX - Drainage of Right Foot Subcutaneous Tissue and Fascia, Open Approach, Diagnostic "
px5399,5,PROCEDURE,PX,'ICD10:0J9Q0ZZ',"0J9Q0ZZ - Drainage of Right Foot Subcutaneous Tissue and Fascia, Open Approach "
px5400,5,PROCEDURE,PX,'ICD10:0J9Q3ZZ',"0J9Q3ZZ - Drainage of Right Foot Subcutaneous Tissue and Fascia, Percutaneous Approach "
px5401,5,PROCEDURE,PX,'ICD10:0J9R0ZZ',"0J9R0ZZ - Drainage of Left Foot Subcutaneous Tissue and Fascia, Open Approach "
px5402,5,PROCEDURE,PX,'ICD10:0JB00ZX',"0JB00ZX - Excision of Scalp Subcutaneous Tissue and Fascia, Open Approach, Diagnostic "
px5403,5,PROCEDURE,PX,'ICD10:0JB00ZZ',"0JB00ZZ - Excision of Scalp Subcutaneous Tissue and Fascia, Open Approach "
px5404,5,PROCEDURE,PX,'ICD10:0JB10ZX',"0JB10ZX - Excision of Face Subcutaneous Tissue and Fascia, Open Approach, Diagnostic "
px5405,5,PROCEDURE,PX,'ICD10:0JB10ZZ',"0JB10ZZ - Excision of Face Subcutaneous Tissue and Fascia, Open Approach "
px5406,5,PROCEDURE,PX,'ICD10:0JB13ZZ',"0JB13ZZ - Excision of Face Subcutaneous Tissue and Fascia, Percutaneous Approach "
px5407,5,PROCEDURE,PX,'ICD10:0JB40ZX',"0JB40ZX - Excision of Anterior Neck Subcutaneous Tissue and Fascia, Open Approach, Diagnostic "
px5408,5,PROCEDURE,PX,'ICD10:0JB40ZZ',"0JB40ZZ - Excision of Anterior Neck Subcutaneous Tissue and Fascia, Open Approach "
px5409,5,PROCEDURE,PX,'ICD10:0JB43ZX',"0JB43ZX - Excision of Anterior Neck Subcutaneous Tissue and Fascia, Percutaneous Approach, Diagnostic "
px5410,5,PROCEDURE,PX,'ICD10:0JB50ZZ',"0JB50ZZ - Excision of Posterior Neck Subcutaneous Tissue and Fascia, Open Approach "
px5411,5,PROCEDURE,PX,'ICD10:0JB53ZX',"0JB53ZX - Excision of Posterior Neck Subcutaneous Tissue and Fascia, Percutaneous Approach, Diagnostic "
px5412,5,PROCEDURE,PX,'ICD10:0JB60ZZ',"0JB60ZZ - Excision of Chest Subcutaneous Tissue and Fascia, Open Approach "
px5413,5,PROCEDURE,PX,'ICD10:0JB63ZX',"0JB63ZX - Excision of Chest Subcutaneous Tissue and Fascia, Percutaneous Approach, Diagnostic "
px5414,5,PROCEDURE,PX,'ICD10:0JB70ZX',"0JB70ZX - Excision of Back Subcutaneous Tissue and Fascia, Open Approach, Diagnostic "
px5415,5,PROCEDURE,PX,'ICD10:0JB70ZZ',"0JB70ZZ - Excision of Back Subcutaneous Tissue and Fascia, Open Approach "
px5416,5,PROCEDURE,PX,'ICD10:0JB73ZX',"0JB73ZX - Excision of Back Subcutaneous Tissue and Fascia, Percutaneous Approach, Diagnostic "
px5417,5,PROCEDURE,PX,'ICD10:0JB80ZX',"0JB80ZX - Excision of Abdomen Subcutaneous Tissue and Fascia, Open Approach, Diagnostic "
px5418,5,PROCEDURE,PX,'ICD10:0JB80ZZ',"0JB80ZZ - Excision of Abdomen Subcutaneous Tissue and Fascia, Open Approach "
px5419,5,PROCEDURE,PX,'ICD10:0JB83ZX',"0JB83ZX - Excision of Abdomen Subcutaneous Tissue and Fascia, Percutaneous Approach, Diagnostic "
px5420,5,PROCEDURE,PX,'ICD10:0JB83ZZ',"0JB83ZZ - Excision of Abdomen Subcutaneous Tissue and Fascia, Percutaneous Approach "
px5421,5,PROCEDURE,PX,'ICD10:0JB90ZX',"0JB90ZX - Excision of Buttock Subcutaneous Tissue and Fascia, Open Approach, Diagnostic "
px5422,5,PROCEDURE,PX,'ICD10:0JB90ZZ',"0JB90ZZ - Excision of Buttock Subcutaneous Tissue and Fascia, Open Approach "
px5423,5,PROCEDURE,PX,'ICD10:0JB93ZX',"0JB93ZX - Excision of Buttock Subcutaneous Tissue and Fascia, Percutaneous Approach, Diagnostic "
px5424,5,PROCEDURE,PX,'ICD10:0JBB0ZX',"0JBB0ZX - Excision of Perineum Subcutaneous Tissue and Fascia, Open Approach, Diagnostic "
px5425,5,PROCEDURE,PX,'ICD10:0JBB0ZZ',"0JBB0ZZ - Excision of Perineum Subcutaneous Tissue and Fascia, Open Approach "
px5426,5,PROCEDURE,PX,'ICD10:0JBB3ZX',"0JBB3ZX - Excision of Perineum Subcutaneous Tissue and Fascia, Percutaneous Approach, Diagnostic "
px5427,5,PROCEDURE,PX,'ICD10:0JBC0ZX',"0JBC0ZX - Excision of Pelvic Region Subcutaneous Tissue and Fascia, Open Approach, Diagnostic "
px5428,5,PROCEDURE,PX,'ICD10:0JBC0ZZ',"0JBC0ZZ - Excision of Pelvic Region Subcutaneous Tissue and Fascia, Open Approach "
px5429,5,PROCEDURE,PX,'ICD10:0JBC3ZX',"0JBC3ZX - Excision of Pelvic Region Subcutaneous Tissue and Fascia, Percutaneous Approach, Diagnostic "
px5430,5,PROCEDURE,PX,'ICD10:0JBD0ZX',"0JBD0ZX - Excision of Right Upper Arm Subcutaneous Tissue and Fascia, Open Approach, Diagnostic "
px5431,5,PROCEDURE,PX,'ICD10:0JBD0ZZ',"0JBD0ZZ - Excision of Right Upper Arm Subcutaneous Tissue and Fascia, Open Approach "
px5432,5,PROCEDURE,PX,'ICD10:0JBF0ZX',"0JBF0ZX - Excision of Left Upper Arm Subcutaneous Tissue and Fascia, Open Approach, Diagnostic "
px5433,5,PROCEDURE,PX,'ICD10:0JBF0ZZ',"0JBF0ZZ - Excision of Left Upper Arm Subcutaneous Tissue and Fascia, Open Approach "
px5434,5,PROCEDURE,PX,'ICD10:0JBF3ZX',"0JBF3ZX - Excision of Left Upper Arm Subcutaneous Tissue and Fascia, Percutaneous Approach, Diagnostic "
px5435,5,PROCEDURE,PX,'ICD10:0JBG0ZX',"0JBG0ZX - Excision of Right Lower Arm Subcutaneous Tissue and Fascia, Open Approach, Diagnostic "
px5436,5,PROCEDURE,PX,'ICD10:0JBG0ZZ',"0JBG0ZZ - Excision of Right Lower Arm Subcutaneous Tissue and Fascia, Open Approach "
px5437,5,PROCEDURE,PX,'ICD10:0JBG3ZX',"0JBG3ZX - Excision of Right Lower Arm Subcutaneous Tissue and Fascia, Percutaneous Approach, Diagnostic "
px5438,5,PROCEDURE,PX,'ICD10:0JBH0ZZ',"0JBH0ZZ - Excision of Left Lower Arm Subcutaneous Tissue and Fascia, Open Approach "
px5439,5,PROCEDURE,PX,'ICD10:0JBJ0ZZ',"0JBJ0ZZ - Excision of Right Hand Subcutaneous Tissue and Fascia, Open Approach "
px5440,5,PROCEDURE,PX,'ICD10:0JBK0ZX',"0JBK0ZX - Excision of Left Hand Subcutaneous Tissue and Fascia, Open Approach, Diagnostic "
px5441,5,PROCEDURE,PX,'ICD10:0JBK0ZZ',"0JBK0ZZ - Excision of Left Hand Subcutaneous Tissue and Fascia, Open Approach "
px5442,5,PROCEDURE,PX,'ICD10:0JBL0ZX',"0JBL0ZX - Excision of Right Upper Leg Subcutaneous Tissue and Fascia, Open Approach, Diagnostic "
px5443,5,PROCEDURE,PX,'ICD10:0JBL0ZZ',"0JBL0ZZ - Excision of Right Upper Leg Subcutaneous Tissue and Fascia, Open Approach "
px5444,5,PROCEDURE,PX,'ICD10:0JBL3ZX',"0JBL3ZX - Excision of Right Upper Leg Subcutaneous Tissue and Fascia, Percutaneous Approach, Diagnostic "
px5445,5,PROCEDURE,PX,'ICD10:0JBM0ZX',"0JBM0ZX - Excision of Left Upper Leg Subcutaneous Tissue and Fascia, Open Approach, Diagnostic "
px5446,5,PROCEDURE,PX,'ICD10:0JBM0ZZ',"0JBM0ZZ - Excision of Left Upper Leg Subcutaneous Tissue and Fascia, Open Approach "
px5447,5,PROCEDURE,PX,'ICD10:0JBM3ZX',"0JBM3ZX - Excision of Left Upper Leg Subcutaneous Tissue and Fascia, Percutaneous Approach, Diagnostic "
px5448,5,PROCEDURE,PX,'ICD10:0JBN0ZX',"0JBN0ZX - Excision of Right Lower Leg Subcutaneous Tissue and Fascia, Open Approach, Diagnostic "
px5449,5,PROCEDURE,PX,'ICD10:0JBN0ZZ',"0JBN0ZZ - Excision of Right Lower Leg Subcutaneous Tissue and Fascia, Open Approach "
px5450,5,PROCEDURE,PX,'ICD10:0JBP0ZX',"0JBP0ZX - Excision of Left Lower Leg Subcutaneous Tissue and Fascia, Open Approach, Diagnostic "
px5451,5,PROCEDURE,PX,'ICD10:0JBP0ZZ',"0JBP0ZZ - Excision of Left Lower Leg Subcutaneous Tissue and Fascia, Open Approach "
px5452,5,PROCEDURE,PX,'ICD10:0JBP3ZX',"0JBP3ZX - Excision of Left Lower Leg Subcutaneous Tissue and Fascia, Percutaneous Approach, Diagnostic "
px5453,5,PROCEDURE,PX,'ICD10:0JBP3ZZ',"0JBP3ZZ - Excision of Left Lower Leg Subcutaneous Tissue and Fascia, Percutaneous Approach "
